session_id,layout_id,layout_repeat,layout,seed,seat,agent,model_id,strategy_id,strategy_label,prompt_sha256,factorial_block_id,profit,ruin,win_rate,total_hands,hands_survived,session_completed,early_exit_rate,showdown_frequency
42,42,0,stockmark/stockmark-2-100b-instruct > nvidia/nemotron-3-super-120b-a12b > qwen/qwen3.5-122b-a10b > mistralai/mistral-small-4-119b-2603,1907731871,2,qwen__qwen3.5-122b-a10b,qwen__qwen3.5-122b-a10b,,,,,-800.0,0,0.0,1,1.0,1,0.0,0.0
42,42,0,stockmark/stockmark-2-100b-instruct > nvidia/nemotron-3-super-120b-a12b > qwen/qwen3.5-122b-a10b > mistralai/mistral-small-4-119b-2603,1907731871,3,mistralai__mistral-small-4-119b-2603,mistralai__mistral-small-4-119b-2603,,,,,0.0,0,0.0,1,1.0,1,0.0,0.0
43,43,1,stockmark/stockmark-2-100b-instruct > nvidia/nemotron-3-super-120b-a12b > qwen/qwen3.5-122b-a10b > mistralai/mistral-small-4-119b-2603,1313961738,0,stockmark__stockmark-2-100b-instruct,stockmark__stockmark-2-100b-instruct,,,,,-400.0,0,0.0,1,1.0,1,0.0,0.0
43,43,1,stockmark/stockmark-2-100b-instruct > nvidia/nemotron-3-super-120b-a12b > qwen/qwen3.5-122b-a10b > mistralai/mistral-small-4-119b-2603,1313961738,1,nvidia__nemotron-3-super-120b-a12b,nvidia__nemotron-3-super-120b-a12b,,,,,800.0,0,1.0,1,1.0,1,0.0,0.0
43,43,1,stockmark/stockmark-2-100b-instruct > nvidia/nemotron-3-super-120b-a12b > qwen/qwen3.5-122b-a10b > mistralai/mistral-small-4-119b-2603,1313961738,2,qwen__qwen3.5-122b-a10b,qwen__qwen3.5-122b-a10b,,,,,-400.0,0,0.0,1,1.0,1,0.0,0.0
43,43,1,stockmark/stockmark-2-100b-instruct > nvidia/nemotron-3-super-120b-a12b > qwen/qwen3.5-122b-a10b > mistralai/mistral-small-4-119b-2603,1313961738,3,mistralai__mistral-small-4-119b-2603,mistralai__mistral-small-4-119b-2603,,,,,0.0,0,0.0,1,1.0,1,0.0,0.0
44,44,0,stockmark/stockmark-2-100b-instruct > qwen/qwen3.5-122b-a10b > mistralai/mistral-small-4-119b-2603 > nvidia/nemotron-3-super-120b-a12b,1448701956,0,stockmark__stockmark-2-100b-instruct,stockmark__stockmark-2-100b-instruct,,,,,1000.0,0,1.0,1,1.0,1,0.0,0.0
44,44,0,stockmark/stockmark-2-100b-instruct > qwen/qwen3.5-122b-a10b > mistralai/mistral-small-4-119b-2603 > nvidia/nemotron-3-super-120b-a12b,1448701956,1,qwen__qwen3.5-122b-a10b,qwen__qwen3.5-122b-a10b,,,,,-500.0,0,0.0,1,1.0,1,0.0,0.0
44,44,0,stockmark/stockmark-2-100b-instruct > qwen/qwen3.5-122b-a10b > mistralai/mistral-small-4-119b-2603 > nvidia/nemotron-3-super-120b-a12b,1448701956,2,mistralai__mistral-small-4-119b-2603,mistralai__mistral-small-4-119b-2603,,,,,-500.0,0,0.0,1,1.0,1,0.0,0.0
44,44,0,stockmark/stockmark-2-100b-instruct > qwen/qwen3.5-122b-a10b > mistralai/mistral-small-4-119b-2603 > nvidia/nemotron-3-super-120b-a12b,1448701956,3,nvidia__nemotron-3-super-120b-a12b,nvidia__nemotron-3-super-120b-a12b,,,,,0.0,0,0.0,1,1.0,1,0.0,0.0
45,45,1,stockmark/stockmark-2-100b-instruct > qwen/qwen3.5-122b-a10b > mistralai/mistral-small-4-119b-2603 > nvidia/nemotron-3-super-120b-a12b,1287899491,0,stockmark__stockmark-2-100b-instruct,stockmark__stockmark-2-100b-instruct,,,,,-602.0,0,0.0,1,1.0,1,0.0,0.0
45,45,1,stockmark/stockmark-2-100b-instruct > qwen/qwen3.5-122b-a10b > mistralai/mistral-small-4-119b-2603 > nvidia/nemotron-3-super-120b-a12b,1287899491,1,qwen__qwen3.5-122b-a10b,qwen__qwen3.5-122b-a10b,,,,,6.0,0,0.0,1,1.0,1,0.0,0.0
45,45,1,stockmark/stockmark-2-100b-instruct > qwen/qwen3.5-122b-a10b > mistralai/mistral-small-4-119b-2603 > nvidia/nemotron-3-super-120b-a12b,1287899491,2,mistralai__mistral-small-4-119b-2603,mistralai__mistral-small-4-119b-2603,,,,,1198.0,0,1.0,1,1.0,1,0.0,0.0
45,45,1,stockmark/stockmark-2-100b-instruct > qwen/qwen3.5-122b-a10b > mistralai/mistral-small-4-119b-2603 > nvidia/nemotron-3-super-120b-a12b,1287899491,3,nvidia__nemotron-3-super-120b-a12b,nvidia__nemotron-3-super-120b-a12b,,,,,-602.0,0,0.0,1,1.0,1,0.0,0.0
46,46,0,stockmark/stockmark-2-100b-instruct > qwen/qwen3.5-122b-a10b > nvidia/nemotron-3-super-120b-a12b > mistralai/mistral-small-4-119b-2603,100657797,0,stockmark__stockmark-2-100b-instruct,stockmark__stockmark-2-100b-instruct,,,,,-204.0,0,0.0,1,1.0,1,0.0,0.0
46,46,0,stockmark/stockmark-2-100b-instruct > qwen/qwen3.5-122b-a10b > nvidia/nemotron-3-super-120b-a12b > mistralai/mistral-small-4-119b-2603,100657797,1,qwen__qwen3.5-122b-a10b,qwen__qwen3.5-122b-a10b,,,,,-204.0,0,0.0,1,1.0,1,0.0,0.0
46,46,0,stockmark/stockmark-2-100b-instruct > qwen/qwen3.5-122b-a10b > nvidia/nemotron-3-super-120b-a12b > mistralai/mistral-small-4-119b-2603,100657797,2,nvidia__nemotron-3-super-120b-a12b,nvidia__nemotron-3-super-120b-a12b,,,,,396.0,0,1.0,1,1.0,1,0.0,0.0
46,46,0,stockmark/stockmark-2-100b-instruct > qwen/qwen3.5-122b-a10b > nvidia/nemotron-3-super-120b-a12b > mistralai/mistral-small-4-119b-2603,100657797,3,mistralai__mistral-small-4-119b-2603,mistralai__mistral-small-4-119b-2603,,,,,12.0,0,0.0,1,1.0,1,0.0,0.0
47,47,1,stockmark/stockmark-2-100b-instruct > qwen/qwen3.5-122b-a10b > nvidia/nemotron-3-super-120b-a12b > mistralai/mistral-small-4-119b-2603,625880547,0,stockmark__stockmark-2-100b-instruct,stockmark__stockmark-2-100b-instruct,,,,,-1106.0,0,0.0,1,1.0,1,0.0,0.0
47,47,1,stockmark/stockmark-2-100b-instruct > qwen/qwen3.5-122b-a10b > nvidia/nemotron-3-super-120b-a12b > mistralai/mistral-small-4-119b-2603,625880547,1,qwen__qwen3.5-122b-a10b,qwen__qwen3.5-122b-a10b,,,,,18.0,0,0.0,1,1.0,1,0.0,0.0
47,47,1,stockmark/stockmark-2-100b-instruct > qwen/qwen3.5-122b-a10b > nvidia/nemotron-3-super-120b-a12b > mistralai/mistral-small-4-119b-2603,625880547,2,nvidia__nemotron-3-super-120b-a12b,nvidia__nemotron-3-super-120b-a12b,,,,,2194.0,0,1.0,1,1.0,1,0.0,0.0
47,47,1,stockmark/stockmark-2-100b-instruct > qwen/qwen3.5-122b-a10b > nvidia/nemotron-3-super-120b-a12b > mistralai/mistral-small-4-119b-2603,625880547,3,mistralai__mistral-small-4-119b-2603,mistralai__mistral-small-4-119b-2603,,,,,-1106.0,0,0.0,1,1.0,1,0.0,0.0
